id,amount,source,cid
28245,565,3,38272
28246,661,1,11730
28247,514,2,16069
28248,797,3,44572
28249,488,1,16194
28250,410,1,35359
28251,500,1,31561
28252,144,1,34168
28253,735,3,36007
28254,86,1,25727
28255,266,1,2523
28256,621,3,20305
28257,74,2,16380
28258,563,3,16707
28259,555,3,22277
28260,884,3,23085
28261,856,1,21689
28262,598,2,31596
28263,67,1,38015
28264,102,1,15075
28265,369,3,47383
28266,100,3,24143
28267,982,1,21209
28268,524,3,25069
28269,241,1,28843
28270,628,2,45477
28271,267,3,12324
28272,396,3,23669
28273,1,3,23175
28274,489,2,44168
28275,808,2,43021
28276,782,3,2444
28277,814,3,5087
28278,995,1,27988
28279,163,3,35160
28280,848,3,14099
28281,358,3,22314
28282,331,1,14803
28283,365,2,11584
28284,1,1,26718
28285,155,1,38993
28286,930,1,4209
28287,333,2,19288
28288,971,1,4940
28289,337,1,7985
28290,583,1,14151
28291,841,1,42737
28292,216,1,22641
28293,389,2,10150
28294,22,3,12536
28295,573,3,48638
28296,815,2,14485
28297,646,3,35626
28298,650,2,23093
28299,423,3,15646
28300,642,3,23629
28301,964,1,45645
28302,7,3,45355
28303,188,2,13495
28304,790,3,11507
28305,693,1,13693
28306,876,1,22504
28307,135,1,6603
28308,518,3,6619
28309,599,2,7442
28310,835,1,35257
28311,254,3,8961
28312,454,2,47483
28313,927,2,37774
28314,680,3,40066
28315,812,2,21714
28316,531,1,38444
28317,36,2,5288
28318,664,1,23162
28319,440,2,1182
28320,70,2,32274
28321,189,1,38498
28322,733,3,7630
28323,426,2,1918
28324,576,1,44873
28325,763,1,8464
28326,169,1,46806
28327,190,3,26740
28328,334,2,31630
28329,962,3,15836
28330,232,3,8915
28331,412,2,29907
28332,739,3,29654
28333,493,1,34472
28334,242,1,19019
28335,354,1,36875
28336,784,1,16002
28337,769,1,11886
28338,943,2,8603
28339,16,3,42927
28340,154,3,13206
28341,922,2,45302
28342,275,2,10142
28343,390,2,16153
28344,657,1,26313
28345,781,2,17557
28346,906,1,44353
28347,285,1,32101
28348,741,3,11284
28349,219,1,42600
28350,28,3,48271
28351,255,2,49265
28352,725,1,13242
28353,68,3,8956
28354,225,3,39145
28355,233,2,1400
28356,951,2,9160
28357,798,2,21565
28358,319,3,12904
28359,789,2,15311
28360,677,1,24344
28361,837,3,6917
28362,586,3,38873
28363,430,1,20788
28364,674,1,2986
28365,904,2,7240
28366,552,1,46203
28367,96,3,28444
28368,307,2,24546
28369,530,3,86
28370,167,3,5284
28371,717,1,3472
28372,385,1,39180
28373,947,2,32016
28374,818,3,8219
28375,427,1,27684
28376,288,3,46006
28377,388,1,44602
28378,519,3,28897
28379,814,1,42555
28380,231,1,35189
28381,292,2,2532
28382,690,1,17178
28383,485,3,1595
28384,958,3,3615
28385,371,3,23476
28386,959,1,26172
28387,71,1,29872
28388,48,1,36412
28389,621,3,23015
28390,748,1,33794
28391,779,1,35858
28392,44,2,22113
28393,448,3,44386
28394,462,3,44720
28395,135,1,21930
28396,967,1,39599
28397,513,2,14506
28398,345,1,30850
28399,843,2,27119
28400,567,3,24201
28401,992,2,13810
28402,731,3,35078
28403,188,2,49549
28404,402,1,29763
28405,453,2,2418
28406,747,1,37984
28407,270,3,23433
28408,955,1,45086
28409,679,2,31665
28410,802,1,16685
28411,537,2,22696
28412,853,1,46258
28413,669,2,35699
28414,835,3,47862
28415,51,1,42139
28416,913,1,1165
28417,911,3,29143
28418,796,2,28130
28419,640,2,47005
28420,798,2,31748
28421,883,1,2026
28422,336,3,39037
28423,279,2,14601
28424,31,1,32184
28425,455,1,41730
28426,68,1,5785
28427,641,2,35754
28428,14,1,26311
28429,709,3,40326
28430,769,2,25197
28431,150,2,36534
28432,299,2,33444
28433,824,3,23761
28434,419,2,27805
28435,659,2,20031
28436,453,1,2471
28437,196,1,34580
28438,931,1,47330
28439,819,3,31000
28440,348,3,42561
28441,557,1,13980
28442,130,2,3443
28443,635,1,35621
28444,684,1,18365
28445,615,1,38996
28446,221,3,29169
28447,692,3,10065
28448,453,3,49495
28449,1001,2,31070
28450,494,2,13561
28451,957,1,869
28452,871,3,48097
28453,350,1,18611
28454,313,2,46212
28455,460,2,9904
28456,666,2,14364
28457,141,3,34228
28458,357,2,31714
28459,484,3,30315
28460,119,3,1613
28461,210,1,25985
28462,941,1,38740
28463,662,1,9682
28464,670,1,5420
28465,935,3,39907
28466,866,3,22631
28467,347,3,44233
28468,892,3,36211
28469,497,3,11037
28470,112,1,19986
28471,464,2,42954
28472,620,2,11960
28473,857,3,21032
28474,996,2,31441
28475,297,1,43367
28476,969,2,26196
28477,218,1,41982
28478,189,3,1738
28479,51,2,24394
28480,364,3,17959
28481,99,3,31910
28482,993,2,18599
28483,296,1,46356
28484,965,3,40285
28485,128,3,1223
28486,562,3,22909
28487,850,3,35740
28488,430,3,11227
28489,875,3,11357
28490,287,2,29466
28491,131,3,600
28492,363,1,20493
28493,517,3,27594
28494,555,2,24085
28495,46,2,41254
28496,99,1,22164
28497,357,3,31366
28498,266,3,17456
28499,493,3,1824
28500,308,3,38169
28501,435,1,22785
28502,213,2,317
28503,398,2,22364
28504,16,3,19437
28505,359,1,36187
28506,649,2,6217
28507,303,1,16512
28508,283,3,15382
28509,954,1,8190
28510,716,1,41854
28511,421,2,6152
28512,458,3,45235
28513,178,2,4210
28514,927,2,5483
28515,297,2,22662
28516,810,1,43625
28517,401,3,43804
28518,417,3,9143
28519,767,3,24448
28520,473,2,29323
28521,603,1,46097
28522,4,3,49382
28523,186,2,38828
28524,864,3,30728
28525,555,3,42922
28526,326,3,8206
28527,241,1,27397
28528,855,2,49615
28529,862,1,48765
28530,85,2,30587
28531,625,2,16374
28532,478,3,17149
28533,523,3,17532
28534,186,2,32596
28535,597,2,14247
28536,179,3,10433
28537,543,1,30652
28538,751,2,7648
28539,704,1,5531
28540,556,2,95
28541,525,2,6407
28542,258,2,9671
28543,168,2,37607
28544,436,1,38899
28545,83,2,4462
28546,636,1,4642
28547,863,3,28370
28548,34,1,33002
28549,243,1,22590
28550,897,1,5563
28551,941,3,978
28552,150,1,34015
28553,966,1,16702
28554,574,1,25000
28555,219,1,16349
28556,397,1,28521
28557,845,2,11354
28558,419,3,7485
28559,21,3,29240
28560,415,2,6587
28561,385,2,38086
28562,698,3,25686
28563,547,2,621
28564,832,2,2667
28565,167,1,37841
28566,5,2,28551
28567,767,2,28552
28568,610,1,36052
28569,189,1,26007
28570,759,2,10298
28571,675,1,41686
28572,497,2,8051
28573,378,1,20954
28574,18,2,24812
28575,600,2,7440
28576,593,1,30338
28577,684,2,27965
28578,866,2,10655
28579,517,3,32074
28580,772,1,14586
28581,203,2,35982
28582,605,2,3728
28583,41,2,16400
28584,832,3,16760
28585,922,2,2506
28586,767,3,24159
28587,337,2,46798
28588,842,3,1372
28589,458,2,5297
28590,72,2,18361
28591,940,1,10505
28592,159,1,11618
28593,239,3,39075
28594,195,1,18368
28595,900,1,48354
28596,73,2,31117
28597,334,2,46356
28598,352,2,46116
28599,664,2,4081
28600,826,3,28274
28601,669,1,41062
28602,881,2,41765
28603,771,1,24532
28604,706,2,1263
28605,938,2,46394
28606,848,2,17544
28607,982,2,33658
28608,80,3,46092
28609,651,2,9382
28610,989,3,18927
28611,658,2,28463
28612,8,3,5063
28613,287,3,44394
28614,730,3,25177
28615,454,2,21322
28616,760,3,46142
28617,663,3,48199
28618,645,2,49715
28619,820,2,18969
28620,746,2,10670
28621,212,3,32210
28622,106,1,24519
28623,759,2,39268
28624,879,3,9252
28625,777,1,31070
28626,52,3,5048
28627,517,1,28873
28628,979,1,13264
28629,372,3,1877
28630,491,1,42398
28631,34,2,36233
28632,801,1,23169
28633,826,2,24667
28634,146,3,1801
28635,194,1,44457
28636,522,3,33798
28637,44,2,34795
28638,176,1,41032
28639,510,1,32981
28640,270,1,11553
28641,135,2,34958
28642,150,2,46649
28643,781,3,25671
28644,933,1,38798
28645,727,1,44127
28646,186,3,8449
28647,586,1,10613
28648,584,2,39984
28649,463,2,47792
28650,479,1,38276
28651,679,1,5622
28652,350,3,19581
28653,227,2,20022
28654,37,2,12464
28655,632,2,29074
28656,281,2,16704
28657,137,1,46168
28658,340,3,31139
28659,25,2,25496
28660,417,1,17945
28661,928,1,35149
28662,286,3,6758
28663,634,1,36978
28664,172,3,48780
28665,294,3,1554
28666,143,3,26117
28667,452,1,25466
28668,829,2,10121
28669,182,3,33681
28670,368,3,34768
28671,325,1,2540
28672,366,1,19062
28673,992,1,4344
28674,685,3,2206
28675,240,3,47896
28676,334,3,44593
28677,447,1,31548
28678,388,1,33723
28679,173,1,48223
28680,995,3,9688
28681,745,1,17466
28682,297,1,21425
28683,100,2,38658
28684,462,1,47479
28685,589,2,41602
28686,897,1,29981
28687,72,1,6306
28688,255,1,42646
28689,571,2,42896
28690,188,1,6950
28691,129,2,37886
28692,968,3,35723
28693,228,3,22814
28694,446,2,24087
28695,608,2,3954
28696,714,3,19149
28697,490,1,32434
28698,591,1,37367
28699,580,2,27977
28700,220,1,15996
28701,968,3,25266
28702,19,2,16021
28703,800,2,38008
28704,360,3,160
28705,713,3,29682
28706,726,2,28360
28707,732,1,5509
28708,633,2,13785
28709,374,1,25900
28710,890,1,31862
28711,443,2,2293
28712,950,1,13179
28713,507,1,10146
28714,53,3,33892
28715,860,2,2525
28716,199,2,36616
28717,34,2,37690
28718,315,1,37329
28719,359,3,7163
28720,798,1,2530
28721,120,3,15713
28722,680,3,35362
28723,596,1,19922
28724,665,1,19996
28725,293,2,17015
28726,779,2,1974
28727,367,2,41444
28728,440,3,21584
28729,88,2,447
28730,177,1,44594
28731,560,3,12507
28732,786,2,31787
28733,533,3,41705
28734,773,3,29170
28735,738,1,21528
28736,845,1,22286
28737,947,1,13710
28738,52,3,10209
28739,819,1,27522
28740,14,3,23071
28741,691,1,14036
28742,714,2,42137
28743,1,1,19074
28744,783,3,27303
28745,901,1,7304
28746,877,1,42341
28747,276,2,12635
28748,497,3,3906
28749,811,1,49026
28750,344,2,849
28751,609,2,16449
28752,587,2,27524
28753,810,3,32973
28754,421,2,43752
28755,50,1,3482
28756,145,3,12082
28757,518,3,9456
28758,147,1,42607
28759,313,1,1468
28760,151,3,42718
28761,879,3,4135
28762,147,3,34781
28763,262,2,36515
28764,525,3,3649
28765,891,3,20622
28766,69,3,9985
28767,368,2,26736
28768,176,3,39841
28769,339,3,30795
28770,548,1,36183
28771,967,2,25323
28772,200,3,18769
28773,834,1,19835
28774,1001,3,24400
28775,635,2,49099
28776,681,2,32691
28777,533,1,23353
28778,111,1,14478
28779,138,2,13710
28780,203,3,1378
28781,665,1,19271
28782,531,3,11296
28783,524,1,41036
28784,752,1,24928
28785,431,3,44686
28786,823,2,5038
28787,901,1,29709
28788,973,1,5695
28789,324,2,23152
28790,848,3,27674
28791,426,1,39698
28792,542,1,41850
28793,718,2,33876
28794,437,2,9538
28795,404,3,726
28796,658,1,29224
28797,610,2,26656
28798,618,3,12767
28799,954,1,16372
28800,543,2,49176
28801,678,2,48021
28802,579,2,16142
28803,148,1,36240
28804,225,3,103
28805,726,2,26961
28806,136,1,49077
28807,294,3,22652
28808,318,1,30723
28809,893,2,40293
28810,247,1,27454
28811,184,1,44388
28812,418,3,43923
28813,641,1,44327
28814,418,1,22405
28815,884,1,25050
28816,290,1,30048
28817,512,1,15490
28818,656,1,17040
28819,776,1,39621
28820,152,2,5989
28821,875,2,2983
28822,368,2,8509
28823,124,2,3329
28824,926,2,22278
28825,749,2,41595
28826,731,3,5060
28827,32,2,34360
28828,956,1,45743
28829,285,3,43258
28830,591,2,6988
28831,858,1,1239
28832,3,2,8168
28833,636,2,13031
28834,951,3,43487
28835,834,1,39860
28836,305,3,46492
28837,156,2,44848
28838,851,3,20100
28839,962,2,28821
28840,156,2,34271
28841,321,3,15770
28842,788,2,24092
28843,690,2,29776
28844,385,3,8561
28845,730,3,46832
28846,206,1,27590
28847,808,3,6770
28848,844,2,49937
28849,291,1,3093
28850,441,3,28780
28851,197,2,22611
28852,914,1,35560
28853,344,2,31197
28854,840,3,14661
28855,108,3,9590
28856,465,3,10915
28857,382,1,9244
28858,973,2,39355
28859,462,1,11826
28860,769,2,32261
28861,851,3,41803
28862,21,1,46449
28863,920,2,7743
28864,404,3,175
28865,310,1,17594
28866,909,2,38646
28867,570,2,29735
28868,152,2,34804
28869,450,3,32119
28870,224,3,4859
28871,35,2,46914
28872,211,1,25368
28873,750,1,4703
28874,650,1,8378
28875,20,3,9940
28876,895,2,7758
28877,276,1,46029
28878,780,1,7601
28879,274,2,2762
28880,511,2,12318
28881,440,3,46801
28882,72,1,638
28883,928,1,27953
28884,939,3,25578
28885,351,1,35049
28886,525,2,34652
28887,326,1,20260
28888,197,2,21077
28889,574,1,41059
28890,329,2,6377
28891,241,3,47185
28892,358,3,32113
28893,714,3,8684
28894,339,3,40032
28895,362,2,25608
28896,2,1,41700
28897,936,2,47821
28898,26,3,17673
28899,137,2,43810
28900,15,1,20983
28901,199,1,20820
28902,693,2,32282
28903,83,3,24603
28904,337,2,43704
28905,258,3,1182
28906,267,3,13207
28907,330,3,9537
28908,162,3,45921
28909,793,1,48655
28910,119,2,16456
28911,523,1,30992
28912,191,1,5921
28913,430,3,6286
28914,892,2,48360
28915,189,3,8999
28916,168,2,23374
28917,900,3,31472
28918,873,3,20006
28919,570,1,49201
28920,869,1,40109
28921,742,3,608
28922,305,3,9602
28923,113,3,10644
28924,232,3,5022
28925,101,3,9950
28926,431,3,30156
28927,368,3,45678
28928,193,1,3228
28929,990,3,14520
28930,974,3,18093
28931,429,1,39189
28932,54,1,19099
28933,681,3,16356
28934,292,1,26118
28935,815,2,21158
28936,273,1,38263
28937,424,3,26708
28938,759,2,5961
28939,875,1,33440
28940,193,3,7885
28941,887,3,24669
28942,76,2,41232
28943,794,1,4953
28944,268,1,40330
28945,78,3,26345
28946,932,1,4775
28947,545,3,7414
28948,594,1,20262
28949,124,3,11747
28950,200,2,31409
28951,90,3,39239
28952,987,2,35272
28953,979,2,6085
28954,311,2,46532
28955,196,1,1290
28956,974,2,37342
28957,930,2,35180
28958,676,1,43514
28959,708,1,40584
28960,14,2,19749
28961,616,2,37889
28962,42,3,41429
28963,924,2,48404
28964,831,1,34092
28965,939,3,40090
28966,677,3,18029
28967,433,2,6291
28968,817,2,49275
28969,220,3,12670
28970,650,2,10821
28971,808,1,32785
28972,269,2,40839
28973,137,1,23619
28974,32,1,19523
28975,491,3,14455
28976,778,1,6126
28977,376,3,34083
28978,339,2,42576
28979,780,2,32132
28980,554,2,1165
28981,653,3,23057
28982,135,1,47123
28983,473,1,7624
28984,794,1,27764
28985,985,3,20096
28986,746,2,32978
28987,582,2,7584
28988,198,3,49673
28989,774,1,48863
28990,806,1,25530
28991,54,1,35576
28992,943,2,15151
28993,534,3,9118
28994,355,1,27583
28995,338,2,38975
28996,403,3,19730
28997,869,1,2780
28998,91,2,21159
28999,787,3,16790
29000,609,2,9867
29001,303,3,18803
29002,452,2,907
29003,879,1,5370
29004,511,1,15552
29005,152,2,43757
29006,571,3,31316
29007,219,1,9858
29008,906,1,16672
29009,414,2,44038
29010,635,3,27120
29011,81,3,47448
29012,570,3,38794
29013,851,1,15535
29014,373,3,26547
29015,420,2,40370
29016,812,1,24165
29017,970,3,7345
29018,913,1,34973
29019,43,3,10270
29020,734,1,47589
29021,596,1,40239
29022,708,3,4958
29023,950,2,39294
29024,103,2,36935
29025,642,2,16750
29026,304,2,46898
29027,252,1,47034
29028,368,3,32835
29029,45,1,7177
29030,409,3,43051
29031,827,2,17802
29032,929,1,48344
29033,643,1,4311
29034,432,1,37413
29035,290,3,38270
29036,328,3,35410
29037,521,3,14334
29038,650,2,9671
29039,93,1,46920
29040,189,2,12533
29041,388,1,17940
29042,737,3,33733
29043,833,2,268
29044,35,1,11089
29045,688,3,15344
29046,149,1,13784
29047,494,2,26612
29048,798,2,24535
29049,245,1,21512
29050,889,3,47296
29051,938,1,25840
29052,919,3,28816
29053,681,3,47609
29054,441,3,34514
29055,529,2,48765
29056,508,1,42321
29057,316,3,33289
29058,473,1,7478
29059,94,1,26387
29060,673,3,2856
29061,949,1,3175
29062,90,3,17305
29063,480,3,13518
29064,22,1,22738
29065,192,3,48338
29066,769,3,3439
29067,38,1,19094
29068,417,3,22982
29069,798,2,18269
29070,1000,3,4439
29071,104,2,25315
29072,1000,1,11402
29073,351,1,49346
29074,626,1,10376
29075,413,3,26807
29076,787,3,45951
29077,195,3,16941
29078,55,3,21219
29079,921,2,9086
29080,907,2,42612
29081,999,1,41012
29082,849,3,18287
29083,449,3,38855
29084,596,1,19367
29085,357,3,20650
29086,751,2,16754
29087,703,1,34911
29088,38,1,21203
29089,515,1,14347
29090,213,3,48846
29091,725,3,47567
29092,573,3,27446
29093,666,1,7610
29094,705,3,48592
29095,722,3,34346
29096,261,1,37757
29097,520,1,43723
29098,7,2,15388
29099,122,2,447
29100,964,2,46423
29101,648,3,31656
29102,546,1,34310
29103,186,3,21333
29104,807,2,10635
29105,42,3,13474
29106,881,1,21839
29107,156,2,18589
29108,200,2,7445
29109,529,3,9435
29110,714,3,24060
29111,823,1,6540
29112,54,3,7763
29113,590,1,44513
29114,741,3,44972
29115,698,3,44571
29116,878,3,49329
29117,855,2,27651
29118,683,2,7608
29119,507,2,15606
29120,116,1,31515
29121,225,2,39649
29122,99,2,12213
29123,504,1,40152
29124,834,2,24834
29125,994,2,34495
29126,673,1,42660
29127,643,2,38293
29128,568,2,23117
29129,756,3,15839
29130,50,2,11634
29131,646,2,23033
29132,292,2,31016
29133,724,2,40548
29134,519,3,10992
29135,846,3,12264
29136,771,3,6699
29137,102,1,17210
29138,95,1,26802
29139,483,3,45643
29140,385,3,21336
29141,364,1,40126
29142,55,3,10514
29143,981,1,20803
29144,243,2,33769
29145,26,2,731
29146,354,2,32174
29147,785,1,38940
29148,164,2,26259
29149,563,2,35816
29150,184,1,46234
29151,465,1,15623
29152,655,2,10644
29153,392,3,38240
29154,930,1,22398
29155,2,2,3441
29156,953,1,15006
29157,569,3,12609
29158,296,3,45514
29159,336,1,19678
29160,832,3,10943
29161,511,2,6867
29162,481,2,191
29163,659,1,25253
29164,286,1,44956
29165,644,2,33998
29166,241,2,3304
29167,217,3,35823
29168,305,2,17454
29169,492,2,10467
29170,168,3,46763
29171,427,2,15320
29172,480,3,24682
29173,80,1,4006
29174,294,1,7178
29175,226,1,7222
29176,277,2,35473
29177,856,1,37483
29178,461,1,19554
29179,710,1,32759
29180,860,1,28387
29181,608,3,17975
29182,955,3,47066
29183,150,3,24522
29184,680,1,24455
29185,663,1,34361
29186,45,3,42933
29187,145,2,23805
29188,851,3,7690
29189,978,3,12193
29190,587,1,40639
29191,774,2,21528
29192,730,2,34002
29193,297,1,43978
29194,599,1,32273
29195,829,3,28837
29196,259,1,37452
29197,586,2,30949
29198,382,1,4499
29199,768,2,9567
29200,237,3,11018
29201,58,2,15445
29202,586,3,1499
29203,586,3,29234
29204,898,1,22927
29205,262,1,18335
29206,532,1,18108
29207,970,2,40751
29208,550,2,33751
29209,242,1,26687
29210,211,3,46897
29211,288,1,33371
29212,775,2,11682
29213,638,2,22554
29214,806,3,8831
29215,545,3,28713
29216,969,1,9233
29217,742,1,16322
29218,644,3,18139
29219,236,2,45698
29220,777,3,26406
29221,212,1,7744
29222,286,2,305
29223,119,2,4922
29224,428,1,5074
29225,750,3,43039
29226,339,3,37399
29227,53,3,23509
29228,933,1,459
29229,250,1,39702
29230,967,1,21371
29231,422,1,39535
29232,273,1,30487
29233,466,3,10400
29234,147,1,36779
29235,858,3,2109
29236,39,1,18495
29237,958,2,16366
29238,448,2,23164
29239,43,1,17662
29240,859,3,504
29241,27,3,19118
29242,20,2,3020
29243,371,1,16776
29244,622,2,45332
29245,789,2,19960
29246,846,1,15358
29247,128,3,40748
29248,281,2,6698
29249,231,3,21616
29250,640,2,45363
29251,942,1,42277
29252,513,2,25810
29253,316,2,17814
29254,54,3,28154
29255,982,3,40622
29256,304,1,29169
29257,466,2,42572
29258,966,3,8874
29259,253,3,21746
29260,502,3,16799
29261,568,3,20241
29262,963,3,846
29263,603,3,15490
29264,464,2,42244
29265,281,1,48792
29266,80,1,43525
29267,367,2,38671
29268,211,3,5195
29269,805,1,41201
29270,711,2,43900
29271,314,1,5728
29272,723,2,25261
29273,505,1,46407
29274,86,2,13770
29275,302,2,23608
29276,383,2,43919
29277,897,2,29284
29278,27,2,4398
29279,73,1,9215
29280,79,2,1795
29281,66,2,44807
29282,965,1,27854
29283,225,1,18148
29284,629,1,47660
29285,942,1,20648
29286,12,2,27489
29287,905,1,6035
29288,289,2,38512
29289,728,1,49442
29290,486,2,7433
29291,509,3,49905
29292,630,2,15778
29293,111,3,10083
29294,355,1,24093
29295,422,1,40800
29296,37,3,31196
29297,90,2,35635
29298,938,1,37808
29299,626,2,6214
29300,686,1,17035
29301,378,3,14832
29302,502,1,17634
29303,162,3,41507
29304,83,3,12396
29305,805,2,25063
29306,79,1,34661
29307,564,1,991
29308,640,3,37980
29309,599,3,4048
29310,753,3,17740
29311,596,2,17070
29312,808,2,21833
29313,975,1,45226
29314,247,2,22673
29315,536,3,44227
29316,603,1,44949
29317,582,3,13964
29318,225,1,25055
29319,731,3,46345
29320,195,3,34934
29321,811,3,3870
29322,906,2,28800
29323,867,3,47717
29324,510,1,19935
29325,500,2,40920
29326,231,1,21350
29327,289,1,31841
29328,325,3,27022
29329,908,1,19135
29330,42,2,33964
29331,17,2,23751
29332,535,2,12877
29333,255,3,252
29334,90,2,42389
29335,824,1,39223
29336,171,1,9735
29337,723,3,14441
29338,962,3,5945
29339,689,2,46453
29340,677,3,30735
29341,525,2,1139
29342,275,1,45923
29343,646,3,41553
29344,407,1,16110
29345,306,2,32590
29346,45,2,10666
29347,901,1,4499
29348,812,1,46267
29349,364,1,47847
29350,918,3,18767
29351,556,2,3794
29352,941,3,5438
29353,965,1,14326
29354,572,3,6259
29355,340,2,34389
29356,408,1,19134
29357,208,2,14485
29358,903,1,27015
29359,344,2,431
29360,860,2,30490
29361,973,2,31652
29362,792,2,16432
29363,830,3,30632
29364,168,2,37953
29365,99,3,20469
29366,3,3,17714
29367,378,1,3854
29368,702,3,14819
29369,632,2,29583
29370,375,1,29686
29371,612,3,10131
29372,520,2,31372
29373,722,1,34046
29374,517,2,26659
29375,785,2,10374
29376,222,2,14160
29377,949,3,6687
29378,460,1,47944
29379,987,3,22518
29380,565,2,1458
29381,591,1,36936
29382,138,2,21610
29383,472,1,23516
29384,653,2,26048
29385,250,1,48181
29386,982,1,36067
29387,966,3,9564
29388,739,1,34102
29389,618,1,34146
29390,10,1,20734
29391,521,1,34107
